close_code,breached_reason_code,contact_type,self_service,reopened,has_knowledge_article,reassignment_count,appl_tier,caller_vip,kcs_solution,days_to_resolve,user_dissatisfied,sla_breached,caller_is_employee,priority_is_4,company,group,application
Reboot / Restart,,self-service,1,0,0,0.0,Gold,0,,2,0,0,0,0,C71708,G81253,A51478
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010055702,3,0,0,1,0,C71708,G81253,A76783
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010051668,3,0,0,1,0,C71708,G81253,A76783
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010060683,6,0,1,0,0,C71708,G81253,A76783
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010055702,1,0,0,1,0,C71708,G81253,A76783
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010060683,4,0,0,1,0,C71708,G81253,A76783
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010055702,6,0,1,1,0,C71708,G81253,A76783
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010055702,4,0,0,1,0,C71708,G81253,A76783
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010161071,1,0,0,0,0,C71708,G81253,A49254
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010161071,5,0,0,1,1,C71708,G81253,A49254
No Resolution Action,Received late or Breached,chat,1,0,0,3.0,Silver,0,,6,0,0,1,1,C71708,G81253,A49254
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010107935,1,0,0,1,0,C71708,G81253,A49254
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010164592,1,0,0,1,0,C71708,G81253,A49254
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010064095,0,0,0,0,1,C71708,G81253,A91887
Data Correction,,phone,0,0,1,1.0,Silver,0,KB000010064095,0,0,0,0,0,C71708,G81253,A91887
Software Correction,,self-service,1,0,1,0.0,Silver,0,KB000010081817,1,1,0,1,0,C71708,G81253,A91887
Security Modification,,self-service,1,0,1,1.0,Silver,0,KB000010162267,1,0,0,1,0,C71708,G81253,A91887
Information Provided / Training,,phone,0,0,0,1.0,Silver,0,,3,0,1,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,11,0,1,1,1,C71708,G81253,A98164
No Resolution Action,No Activity- Autoclosed,self-service,1,0,0,0.0,Silver,0,,15,0,1,0,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010075423,7,0,1,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,8,0,1,1,1,C71708,G81253,A98164
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,2,0,0,1,0,C71708,G81253,A98164
No Resolution Action,,chat,1,1,0,0.0,Silver,0,,3,0,0,0,1,C71708,G81253,A98164
Reboot / Restart,,self-service,1,0,0,0.0,Silver,0,,8,0,1,1,1,C71708,G81253,A98164
Reboot / Restart,,self-service,1,0,1,1.0,Silver,0,KB000010089867,3,0,1,1,0,C71708,G81253,A98164
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,6,0,1,0,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010089867,6,0,1,1,0,C71708,G81253,A98164
Reboot / Restart,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C71708,G81253,A98164
No Resolution Action,Received late or Breached,self-service,1,1,0,5.0,Silver,0,,11,1,1,0,1,C71708,G81253,A98164
Security Modification,,self-service,1,0,1,1.0,Silver,0,KB000010158121,1,0,0,0,0,C71708,G81253,A98164
No Resolution Action,,chat,1,0,0,1.0,Silver,0,,4,0,0,1,1,C71708,G81253,A98164
No Resolution Action,,phone,0,1,1,0.0,Silver,0,KB000010056689,13,1,1,1,1,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,6,0,1,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,0,0,0,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,13,0,1,1,1,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,6,0,1,1,0,C71708,G81253,A98164
No Resolution Action,,phone,0,0,0,3.0,Silver,0,,7,0,1,1,1,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,3,0,1,0,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,4,0,0,0,0,C71708,G81253,A98164
No Resolution Action,Customer Delay,self-service,1,0,0,0.0,Silver,0,,15,0,1,0,1,C71708,G81253,A98164
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010061113,1,0,0,1,0,C71708,G81253,A98164
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,4,0,0,0,0,C71708,G81253,A98164
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,9,0,1,1,1,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C71708,G81253,A98164
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,0,0,0,0,0,C71708,G81253,A98164
Hardware Correction,,self-service,1,0,0,0.0,Silver,0,,6,0,1,0,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,7,0,1,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,6,0,1,0,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,7,0,1,1,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,6,0,1,0,0,C71708,G81253,A98164
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,7,0,1,1,0,C71708,G81253,A98164
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,6,0,1,0,0,C71708,G81253,A98164
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010172416,1,0,0,1,1,C71708,G81253,A98164
Reboot / Restart,,self-service,1,0,0,0.0,Silver,0,,2,0,0,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,0,0.0,Silver,0,,7,0,1,1,0,C71708,G81253,A98164
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010058918,3,0,0,1,1,C71708,G81253,A90486
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G81253,A90486
Information Provided / Training,Customer Delay,self-service,1,1,1,0.0,Gold,0,KB000010058918,13,1,1,1,1,C71708,G81253,A90486
Environmental Restoration,,self-service,1,0,1,0.0,Gold,0,KB000010058918,4,0,0,1,0,C71708,G81253,A90486
Environmental Restoration,,self-service,1,0,1,0.0,Gold,0,KB000010085190,0,0,0,1,0,C71708,G81253,A90486
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010058918,4,0,0,1,0,C71708,G81253,A90486
Environmental Restoration,,self-service,1,0,1,0.0,Gold,0,KB000010058918,5,0,0,1,1,C71708,G81253,A90486
Reboot / Restart,,self-service,1,0,1,1.0,Gold,0,KB000010058918,6,0,0,1,1,C71708,G81253,A90486
No Resolution Action,Change Implementation,self-service,1,1,0,1.0,Gold,0,,15,1,1,1,1,C71708,G81253,A90486
Data Correction,,self-service,1,0,1,2.0,Gold,0,KB000010058918,4,0,0,1,1,C71708,G81253,A90486
No Resolution Action,Received late or Breached,self-service,1,1,0,0.0,Silver,0,,15,1,1,1,1,C71708,G81253,A58815
No Resolution Action,No Activity- Autoclosed,self-service,1,0,0,0.0,Silver,0,,15,1,1,1,0,C71708,G81253,A58815
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010071790,2,0,0,0,1,C71708,G81253,A58815
Data Correction,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C71708,G81253,A12224
Data Correction,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C71708,G81253,A12224
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010059885,1,0,0,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,11,0,1,0,1,C71708,G81253,A12224
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010059885,2,0,0,0,0,C71708,G81253,A12224
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010059885,5,0,0,0,1,C71708,G81253,A12224
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010060246,12,0,0,0,1,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,5,0,1,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,4,0,0,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,5,0,1,0,0,C71708,G81253,A12224
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010103534,6,0,1,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,7,0,1,0,0,C71708,G81253,A12224
Reboot / Restart,,self-service,1,0,0,0.0,Silver,0,,2,0,0,0,0,C71708,G81253,A12224
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,1,0,0,0,0,C71708,G81253,A80009
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010060246,1,0,0,0,0,C71708,G81253,A80009
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010103534,3,0,1,0,0,C71708,G81253,A80009
Reboot / Restart,,self-service,1,0,0,0.0,Silver,0,,4,0,0,0,0,C71708,G81253,A80009
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010161071,3,0,0,1,0,C71708,G81253,A93204
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010161071,0,0,0,1,0,C71708,G81253,A93204
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,1,0,0,1,0,C71708,G81253,A93204
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010107935,1,0,0,1,0,C71708,G81253,A93204
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,0,0,0,1,0,C71708,G81253,A93204
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010107935,1,0,0,1,0,C71708,G81253,A93204
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,3,0,0,1,0,C71708,G81253,A93204
Reboot / Restart,,self-service,1,0,0,1.0,Silver,0,,0,0,0,1,0,C71708,G81253,A93204
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010105260,1,0,0,1,0,C71708,G81253,A35811
Data Correction,,chat,1,0,1,0.0,Silver,0,KB000010103585,3,0,0,1,0,C71708,G81253,A35811
No Resolution Action,Customer Delay,self-service,1,1,1,0.0,Gold,0,KB000010052801,8,1,1,1,1,C71708,G81253,A80058
No Resolution Action,,chat,1,1,0,0.0,Gold,0,,4,1,1,1,1,C71708,G81253,A80058
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,1,0,0,1,1,C71708,G81253,A80058
Data Correction,,self-service,1,0,0,0.0,Silver,0,,1,0,0,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,0,0,0,1,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,7,0,1,0,1,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,,0,,1,0,0,0,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,1,0,0,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,1,0,0,0,0,C71708,G81253,A87084
Redundancy Activation,,self-service,1,0,0,0.0,Silver,0,,5,0,1,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,5,0,0,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,9,0,0,0,1,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,2,0,0,0,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,2,0,0,0,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,11,0,0,0,1,C71708,G81253,A87084
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,1,0,0,0,0,C71708,G81253,A87084
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,3,0,1,0,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,10,0,0,1,1,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,,0,,1,0,0,0,0,C71708,G81253,A87084
Data Correction,,self-service,1,0,0,0.0,Silver,0,,3,0,1,0,0,C71708,G81253,A87084
No Resolution Action,,phone,0,0,0,1.0,Silver,0,,1,1,0,0,0,C71708,G81253,A80771
No Resolution Action,,chat,1,0,0,1.0,Silver,0,,6,0,0,1,1,C71708,G81253,A80771
No Resolution Action,,chat,1,0,0,0.0,Silver,0,,0,0,0,1,1,C71708,G81253,A80771
No Resolution Action,,chat,1,0,1,0.0,Silver,0,KB000010036239,3,1,0,1,1,C71708,G81253,A80771
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,5,0,0,1,0,C71708,G81253,A80771
No Resolution Action,,chat,1,0,0,1.0,Silver,0,,0,1,0,0,1,C71708,G81253,A80771
Data Correction,Change Implementation,phone,0,0,0,1.0,,0,,14,1,1,1,1,C71708,G81253,A65435
Data Correction,Received late or Breached,self-service,1,0,1,5.0,Silver,0,KB000010073737,8,0,1,1,1,C71708,G81253,A88309
Security Modification,,self-service,1,0,1,0.0,Silver,0,KB000010074110,4,0,0,1,0,C71708,G81253,A88309
Data Correction,,self-service,1,1,1,8.0,Silver,0,KB000010051668,14,1,1,1,1,C71708,G81253,A88309
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010060683,6,0,0,1,0,C71708,G81253,A88309
No Resolution Action,,phone,0,0,0,1.0,Silver,0,,4,0,0,1,0,C71708,G81253,A88309
Data Correction,Customer Delay,self-service,1,1,1,0.0,Silver,0,KB000010073737,11,1,1,1,1,C71708,G81253,A88309
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010062755,7,0,0,0,1,C71708,G81253,A88309
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,5,0,0,1,0,C71708,G81253,A88309
No Resolution Action,,phone,0,0,0,0.0,Silver,0,,0,0,0,1,0,C71708,G81253,A88309
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,2,0,0,0,0,C71708,G81253,A74210
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010040571,3,0,0,0,0,C71708,G81253,A18682
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010040571,3,0,0,0,0,C71708,G81253,A18682
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,7,0,1,0,1,C71708,G81253,A18682
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010040571,0,0,0,0,0,C71708,G81253,A18682
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010058918,5,0,0,1,1,C71708,G81253,A81862
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010058918,3,0,0,1,1,C71708,G81253,A81862
Reboot / Restart,,self-service,1,0,1,0.0,Gold,0,KB000010058918,1,0,0,1,0,C71708,G81253,A81862
Environmental Restoration,,self-service,1,0,1,0.0,Gold,0,KB000010058918,5,0,0,0,1,C71708,G81253,A81862
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010058918,6,0,0,1,1,C71708,G81253,A81862
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010065630,3,0,0,0,0,C71708,G81253,A42056
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,2,0,0,0,0,C71708,G81253,A42056
No Resolution Action,,self-service,1,0,0,2.0,Silver,0,,5,1,1,1,0,C71708,G81253,A75455
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010058943,1,0,0,1,0,C71708,G81253,A71849
Environmental Restoration,3rd Party or External Event,self-service,1,0,1,0.0,Silver,0,KB000010043094,14,0,1,1,1,C71708,G81253,A71849
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010058943,1,0,0,0,0,C71708,G81253,A71849
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010058943,1,0,0,0,0,C71708,G81253,A71849
Data Correction,,self-service,1,0,0,0.0,Silver,0,,2,0,0,1,0,C71708,G81253,A71849
Security Modification,,chat,1,0,0,0.0,Silver,0,,1,0,0,1,1,C71708,G81253,A71849
No Resolution Action,,self-service,1,0,1,0.0,Silver,0,KB000010081817,1,0,0,1,0,C71708,G81253,A71849
Security Modification,,chat,1,0,1,1.0,Silver,0,KB000010025197,0,0,0,1,1,C71708,G81253,A71849
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010058943,3,0,0,0,0,C71708,G81253,A71849
Security Modification,,chat,1,0,1,1.0,Silver,0,KB000010058943,1,0,0,1,1,C71708,G81253,A71849
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010058943,1,0,0,0,0,C71708,G81253,A71849
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010058943,0,0,0,1,0,C71708,G81253,A71849
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,5,0,1,1,0,C71708,G81253,A71849
Reboot / Restart,,self-service,1,0,1,0.0,Silver,0,KB000010088625,6,0,1,1,0,C71708,G81253,A71849
Environmental Restoration,,self-service,1,0,1,0.0,Silver,0,KB000010058943,0,0,0,1,0,C71708,G81253,A71849
Data Correction,,self-service,1,0,1,1.0,Silver,0,KB000010058943,1,0,0,0,0,C71708,G81253,A71849
Security Modification,,self-service,1,0,1,1.0,Silver,0,KB000010058943,4,0,0,1,0,C71708,G81253,A71849
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,6,0,1,0,0,C71708,G81253,A41431
No Resolution Action,,chat,1,0,1,0.0,Silver,0,KB000010071290,2,0,0,0,1,C71708,G81253,A41431
No Resolution Action,Received late or Breached,phone,0,0,0,1.0,Silver,0,,5,0,0,0,1,C71708,G81253,A41431
No Resolution Action,,self-service,1,1,1,0.0,Silver,0,KB000010069071,9,1,1,1,1,C71708,G81253,A41431
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010074047,1,0,0,0,0,C71708,G81253,A41405
Reboot / Restart,,self-service,1,0,1,0.0,Gold,0,KB000010071609,1,0,0,0,0,C71708,G81253,A41405
Data Correction,,self-service,1,0,1,0.0,Silver,0,KB000010075368,6,0,0,0,1,C71708,G81253,A77529
No Resolution Action,,self-service,1,0,0,5.0,Silver,0,,7,0,0,0,1,C71708,G81253,A77529
No Resolution Action,,chat,1,0,0,0.0,Silver,0,,2,1,0,1,1,C71708,G81253,A77529
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,4,1,0,1,0,C71708,G81253,A77529
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,1,0,0,0,0,C71708,G81253,A77529
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010070450,2,0,0,1,0,C71708,G81253,A89383
No Resolution Action,,chat,1,0,0,1.0,Silver,0,,7,0,0,1,1,C71708,G81253,A62012
No Resolution Action,,self-service,1,0,1,2.0,Silver,0,KB000010060572,13,0,0,1,1,C71708,G81253,A38436
Data Correction,,chat,1,0,1,0.0,Silver,0,KB000010101891,1,0,0,1,0,C71708,G81253,A73849
Information Provided / Training,,self-service,1,0,1,2.0,Silver,0,KB000010103585,6,0,0,1,1,C71708,G81253,A73849
Data Correction,,self-service,1,0,0,0.0,Gold,0,,5,0,0,0,0,C71708,G81253,A40473
Data Correction,Ticket Mishandling,self-service,1,0,0,1.0,Silver,0,,7,0,1,0,0,C71708,G81253,A26810
Security Modification,,phone,0,0,1,1.0,Silver,0,KB000010059749,3,0,0,1,1,C71708,G81253,A26810
Security Modification,,self-service,1,0,1,1.0,Silver,0,KB000010166561,1,0,0,1,0,C71708,G81253,A26810
Security Modification,,phone,0,0,1,1.0,Silver,0,KB000010059749,4,0,0,1,1,C71708,G81253,A26810
No Resolution Action,,phone,0,0,1,1.0,Silver,0,KB000010050342,4,1,1,0,0,C71708,G81253,A81165
No Resolution Action,,chat,1,0,0,1.0,Bronze,0,,2,0,0,1,1,C71708,G81253,A43448
No Resolution Action,,phone,0,1,1,3.0,Silver,0,KB000010051902,14,1,1,1,1,C71708,G81253,A70829
No Resolution Action,,chat,1,0,0,1.0,,0,,5,0,0,1,1,C71708,G81253,A68768
No Resolution Action,,chat,1,0,0,0.0,,0,,1,0,0,0,1,C71708,G81253,A20182
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,15,1,1,1,0,C71708,G83229,A92705
Security Modification,,self-service,1,0,0,0.0,Gold,0,,4,1,0,1,0,C71708,G83229,A92705
Reboot / Restart,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G83229,A92705
Reboot / Restart,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G83229,A92705
Security Modification,3rd Party or External Event,chat,1,0,0,0.0,Gold,0,,10,0,1,1,1,C71708,G83229,A92705
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,2,0,0,1,1,C71708,G83229,A92705
Data Correction,3rd Party or External Event,self-service,1,1,0,0.0,Gold,0,,7,0,1,1,0,C71708,G83229,A92705
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G83229,A92705
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G83229,A92705
Reboot / Restart,,self-service,1,0,0,0.0,Gold,0,,0,1,0,1,0,C71708,G83229,A92705
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,0,0,0,0,1,C71708,G83229,A92705
Software Correction,,chat,1,0,0,0.0,Gold,0,,0,0,0,0,0,C71708,G83229,A92705
Information Provided / Training,,chat,1,0,0,4.0,Gold,0,,5,0,0,0,1,C71708,G83229,A92705
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G83229,A92705
Software Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G83229,A92705
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010158758,0,0,0,0,1,C71708,G83229,A92705
Reboot / Restart,,chat,1,0,1,1.0,Gold,0,KB000010158758,1,0,0,0,1,C71708,G83229,A92705
Reboot / Restart,,self-service,1,0,1,1.0,Gold,0,KB000010158758,1,0,0,0,1,C71708,G83229,A92705
Reboot / Restart,,self-service,1,0,1,1.0,Gold,0,KB000010158758,1,0,0,0,1,C71708,G83229,A92705
Information Provided / Training,,phone,0,0,1,1.0,Gold,0,KB000010158758,0,0,0,0,1,C71708,G83229,A92705
Information Provided / Training,3rd Party or External Event,self-service,1,0,0,1.0,Gold,0,,6,0,1,0,0,C71708,G83229,A92705
Environmental Restoration,Change Implementation,self-service,1,0,0,0.0,Gold,0,,4,0,0,1,0,C71708,G83229,A92705
Reboot / Restart,,chat,1,0,0,1.0,Gold,0,,0,0,0,0,0,C71708,G83229,A92705
Data Correction,Customer Delay,self-service,1,0,0,0.0,Gold,0,,10,0,0,1,0,C71708,G83229,A92705
Security Modification,,self-service,1,0,0,0.0,Gold,0,,4,0,0,1,1,C71708,G83229,A92705
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010034692,1,0,0,1,1,C71708,G83229,A92705
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010114078,0,0,0,0,1,C71708,G83229,A92705
Information Provided / Training,Received late or Breached,chat,1,0,0,1.0,Gold,0,,11,1,1,0,1,C71708,G83229,A92705
No Resolution Action,,self-service,1,0,0,1.0,Gold,0,,2,0,0,0,0,C71708,G83229,A92705
Information Provided / Training,Received late or Breached,self-service,1,0,0,0.0,Gold,0,,15,0,1,1,0,C71708,G83229,A92705
Information Provided / Training,Received late or Breached,self-service,1,0,0,0.0,Gold,0,,15,1,1,1,0,C71708,G83229,A92705
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,0,C71708,G83229,A92705
Reboot / Restart,,chat,1,0,1,0.0,Gold,0,,0,0,0,1,0,C71708,G83229,A92705
Reboot / Restart,,self-service,1,0,0,1.0,Gold,0,,0,0,0,0,0,C71708,G83229,A92705
Information Provided / Training,,phone,0,0,0,1.0,Gold,0,,0,0,0,0,1,C71708,G83229,A92705
Data Correction,,chat,1,0,0,0.0,Gold,0,,0,0,0,1,1,C71708,G83229,A92705
Information Provided / Training,Complex Resolution,self-service,1,0,0,1.0,Gold,0,,7,0,1,1,0,C71708,G83229,A92705
Information Provided / Training,Received late or Breached,chat,1,0,1,0.0,Gold,0,KB000010157622,11,0,0,1,1,C71708,G83229,A92705
Data Correction,Change Implementation,self-service,1,0,0,0.0,Gold,0,,9,1,0,1,0,C71708,G83229,A92705
